idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      9012413      4453636           32 mlx5_comp0
  2 539            0      9703050      4844847           33 mlx5_comp1
  3 540            0      9690870      4907239           34 mlx5_comp2
  4 541            0      9807667      4851148           35 mlx5_comp3
  5 542            0      8909304      4503847           36 mlx5_comp4
  6 543            0      9765551      4884917           37 mlx5_comp5
  7 544            0      9639135      4869851           38 mlx5_comp6
  8 545            0      9742235      4819745           39 mlx5_comp7
total            127     76270225     38135230
