idx irq        fired       rxpkts       txpkts         cpus name
  0 327          155            0            0         0-31 mlx5_async0
  1 328          263      7575052      3798740           32 mlx5_comp0
  2 539          340      7090143      3536484           33 mlx5_comp1
  3 540          335      6527252      3755265           34 mlx5_comp2
  4 541          348      7146395      3424093           35 mlx5_comp3
  5 542          340      7751318      3380952           36 mlx5_comp4
  6 543          405      6846642      3477192           37 mlx5_comp5
  7 544          350      6879083      3528478           38 mlx5_comp6
  8 545          382      7545465      3760256           39 mlx5_comp7
total           2918     57361350     28661460
