idx irq        fired       rxpkts       txpkts         cpus name
  0 327        25378            0            0         0-31 mlx5_async0
  1 328       355519      4420381      2252022           32 mlx5_comp0
  2 539       367380      4483048      2259130           33 mlx5_comp1
  3 540       366515      4300105      2243529           34 mlx5_comp2
  4 541       365612      4370456      2267821           35 mlx5_comp3
  5 542       371722      4880540      2226556           36 mlx5_comp4
  6 543       373915      4676671      2256847           37 mlx5_comp5
  7 544       359066      4546105      2256611           38 mlx5_comp6
  8 545       358386      4391668      2266387           39 mlx5_comp7
total        2943493     36068974     18028903
