idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      5914159      2968196           32 mlx5_comp0
  2 539            0      5657187      2828460           33 mlx5_comp1
  3 540            0      5937290      3073695           34 mlx5_comp2
  4 541            0      6351782      2936741           35 mlx5_comp3
  5 542            0      5875030      2955840           36 mlx5_comp4
  6 543            0      6202498      3172980           37 mlx5_comp5
  7 544            0      5993894      2995074           38 mlx5_comp6
  8 545            0      6147093      3099009           39 mlx5_comp7
total            127     48078933     24029995
