idx irq        fired       rxpkts       txpkts         cpus name
  0 327          157            0            0         0-31 mlx5_async0
  1 328          251      4757749      2198825           32 mlx5_comp0
  2 539          352      4238904      2204353           33 mlx5_comp1
  3 540          352      4244911      2204396           34 mlx5_comp2
  4 541          353      4608501      2320310           35 mlx5_comp3
  5 542          378      4442057      2122439           36 mlx5_comp4
  6 543          432      4786035      2347535           37 mlx5_comp5
  7 544          362      4466535      2261410           38 mlx5_comp6
  8 545          407      4559718      2367844           39 mlx5_comp7
total           3044     36104410     18027112
