idx irq        fired       rxpkts       txpkts         cpus name
  0 327          180            0            0         0-31 mlx5_async0
  1 328          896      3144955      1525724           32 mlx5_comp0
  2 539          769      3107559      1532408           33 mlx5_comp1
  3 540          791      2926123      1503724           34 mlx5_comp2
  4 541          394      3048615      1517445           35 mlx5_comp3
  5 542          750      2935134      1479179           36 mlx5_comp4
  6 543          633      2907628      1475188           37 mlx5_comp5
  7 544          763      3081266      1503424           38 mlx5_comp6
  8 545          657      2929959      1486323           39 mlx5_comp7
total           5833     24081239     12023415
