idx irq        fired       rxpkts       txpkts         cpus name
  0 327          226            0            0         0-31 mlx5_async0
  1 328         1032      6729502      3661080           32 mlx5_comp0
  2 539         1037      7557478      3785744           33 mlx5_comp1
  3 540         1219      7390296      2843375           34 mlx5_comp2
  4 541          936      7075062      3345939           35 mlx5_comp3
  5 542         1609      7470543      3268393           36 mlx5_comp4
  6 543          862      6534544      3654688           37 mlx5_comp5
  7 544         1083      6883377      3606410           38 mlx5_comp6
  8 545         1759      5800598      3550610           39 mlx5_comp7
total           9763     55441400     27716239
