idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1572008       784343           32 mlx5_comp0
  2 539            0      1488307       717934           33 mlx5_comp1
  3 540            0      1509543       741069           34 mlx5_comp2
  4 541            0      1488927       756039           35 mlx5_comp3
  5 542            0      1515688       752284           36 mlx5_comp4
  6 543            0      1510363       752650           37 mlx5_comp5
  7 544            0      1559847       777531           38 mlx5_comp6
  8 545            0      1438193       743298           39 mlx5_comp7
total            127     12082876      6025148
