idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      7238444      3458577           32 mlx5_comp0
  2 539            0      7683584      3665740           33 mlx5_comp1
  3 540            0      7339864      3733296           34 mlx5_comp2
  4 541            0      7334700      3874341           35 mlx5_comp3
  5 542            0      7466276      3941156           36 mlx5_comp4
  6 543            0      7836968      3721379           37 mlx5_comp5
  7 544            0      7749618      3739296           38 mlx5_comp6
  8 545            0      7415430      3898851           39 mlx5_comp7
total            127     60064884     30032636
