idx irq        fired       rxpkts       txpkts         cpus name
  0 327        29761            0            0         0-31 mlx5_async0
  1 328       399561      2841735      1487229           32 mlx5_comp0
  2 539       373959      3089663      1485196           33 mlx5_comp1
  3 540       392519      2986008      1491432           34 mlx5_comp2
  4 541       386877      2970309      1501284           35 mlx5_comp3
  5 542       388201      3094672      1510294           36 mlx5_comp4
  6 543       380253      3064448      1513301           37 mlx5_comp5
  7 544       385172      3223511      1507802           38 mlx5_comp6
  8 545       397174      2839482      1531269           39 mlx5_comp7
total        3133477     24109828     12027807
