idx irq        fired       rxpkts       txpkts         cpus name
  0 327         5711            0            0         0-31 mlx5_async0
  1 328       278006      7357773      4701886           32 mlx5_comp0
  2 539       277049      6910779      3680003           33 mlx5_comp1
  3 540       258380      8610571      4281376           34 mlx5_comp2
  4 541       293123      9354480      3509267           35 mlx5_comp3
  5 542       297535      9699188      3455887           36 mlx5_comp4
  6 543       267472      8896953      4448201           37 mlx5_comp5
  7 544       273924      7171500      4848619           38 mlx5_comp6
  8 545       281220      7014687      3585014           39 mlx5_comp7
total        2232420     65015931     32510253
