idx irq        fired       rxpkts       txpkts         cpus name
  0 327          191            0            0         0-31 mlx5_async0
  1 328          556      4669091      2255535           32 mlx5_comp0
  2 539          521      4305406      2261420           33 mlx5_comp1
  3 540          515      4793513      2285844           34 mlx5_comp2
  4 541          603      4386537      2260196           35 mlx5_comp3
  5 542          542      4526809      2239903           36 mlx5_comp4
  6 543          614      4494778      2249035           37 mlx5_comp5
  7 544          573      4588781      2250943           38 mlx5_comp6
  8 545          477      4336691      2239926           39 mlx5_comp7
total           4592     36101606     18042802
