idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            0      1452577       747172           32 mlx5_comp0
  2 539            7      1475695       744652           33 mlx5_comp1
  3 540            0      1586130       744372           34 mlx5_comp2
  4 541          113      1530413       746327           35 mlx5_comp3
  5 542            2      1541072       753349           36 mlx5_comp4
  6 543           14      1543573       777565           37 mlx5_comp5
  7 544            0      1426691       750647           38 mlx5_comp6
  8 545            3      1546729       759404           39 mlx5_comp7
total            268     12102880      6023488
