idx irq        fired       rxpkts       txpkts         cpus name
  0 327          157            0            0         0-31 mlx5_async0
  1 328          389      6156788      4192559           32 mlx5_comp0
  2 539          359      8891099      4440886           33 mlx5_comp1
  3 540          403      8903088      4477126           34 mlx5_comp2
  4 541          350      8332049      3090852           35 mlx5_comp3
  5 542          409      8550821      4277309           36 mlx5_comp4
  6 543          390      8353171      3076777           37 mlx5_comp5
  7 544          380      8711336      4356931           38 mlx5_comp6
  8 545          416      6204815      4137428           39 mlx5_comp7
total           3253     64103167     32049868
