idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            4      3103674      1505495           32 mlx5_comp0
  2 539           11      3066627      1485675           33 mlx5_comp1
  3 540           11      3132962      1483558           34 mlx5_comp2
  4 541           93      2973694      1484554           35 mlx5_comp3
  5 542            9      2970190      1509542           36 mlx5_comp4
  6 543           28      2829378      1526688           37 mlx5_comp5
  7 544           12      2925918      1513071           38 mlx5_comp6
  8 545            8      3077637      1515449           39 mlx5_comp7
total            304     24080080     12024032
