idx irq        fired       rxpkts       txpkts         cpus name
  0 327        10311            0            0         0-31 mlx5_async0
  1 328       278176      6852418      3584749           32 mlx5_comp0
  2 539       298411      6790909      3729564           33 mlx5_comp1
  3 540       292732      7600907      3657060           34 mlx5_comp2
  4 541       274294      7188361      3541260           35 mlx5_comp3
  5 542       269717      7463015      3794947           36 mlx5_comp4
  6 543       277565      7543044      3498998           37 mlx5_comp5
  7 544       288228      7377184      3745718           38 mlx5_comp6
  8 545       271089      7274218      3491440           39 mlx5_comp7
total        2260523     58090056     29043736
