idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           32      2842482      1493164           32 mlx5_comp0
  2 539           36      2920543      1494364           33 mlx5_comp1
  3 540           18      2913782      1506991           34 mlx5_comp2
  4 541           16      3080017      1527535           35 mlx5_comp3
  5 542           14      2980411      1521238           36 mlx5_comp4
  6 543           15      3086901      1485116           37 mlx5_comp5
  7 544           19      3022050      1441554           38 mlx5_comp6
  8 545           95      3226448      1554448           39 mlx5_comp7
total            374     24072634     12024410
