idx irq        fired       rxpkts       txpkts         cpus name
  0 327          145            0            0         0-31 mlx5_async0
  1 328            0      7499372      3846755           32 mlx5_comp0
  2 539            0      7807991      3904690           33 mlx5_comp1
  3 540            0      6938797      3646556           34 mlx5_comp2
  4 541            0      7696663      3822275           35 mlx5_comp3
  5 542            0      7831046      3750532           36 mlx5_comp4
  6 543            0      7645716      3468564           37 mlx5_comp5
  7 544            0      7295608      3913765           38 mlx5_comp6
  8 545            0      7344612      3674086           39 mlx5_comp7
total            145     60059805     30027223
