idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328            9      8932162      4398198           32 mlx5_comp0
  2 539           14      9401886      4557433           33 mlx5_comp1
  3 540            9      9169798      4700122           34 mlx5_comp2
  4 541           93      9178806      4583187           35 mlx5_comp3
  5 542            5      9113790      4636392           36 mlx5_comp4
  6 543           27      9270809      4589740           37 mlx5_comp5
  7 544           11      9305214      4652404           38 mlx5_comp6
  8 545           13      8796826      4462851           39 mlx5_comp7
total            311     73169291     36580327
