idx irq        fired       rxpkts       txpkts         cpus name
  0 327          152            0            0         0-31 mlx5_async0
  1 328          245      1561920       758650           32 mlx5_comp0
  2 539          294      1518029       754301           33 mlx5_comp1
  3 540          264      1529708       757692           34 mlx5_comp2
  4 541          328      1449125       734625           35 mlx5_comp3
  5 542          314      1588312       775983           36 mlx5_comp4
  6 543          379      1468686       742204           37 mlx5_comp5
  7 544          283      1514006       750064           38 mlx5_comp6
  8 545          329      1499194       748608           39 mlx5_comp7
total           2588     12128980      6022127
