idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15068            0            0         0-31 mlx5_async0
  1 328       303117      6730840      3290045           32 mlx5_comp0
  2 539       297911      6741986      3363081           33 mlx5_comp1
  3 540       302146      6865562      3231330           34 mlx5_comp2
  4 541       299608      6899311      3140451           35 mlx5_comp3
  5 542       299531      6262442      3418605           36 mlx5_comp4
  6 543       299542      6570402      3368122           37 mlx5_comp5
  7 544       300975      6717411      3328418           38 mlx5_comp6
  8 545       299261      6466339      3467154           39 mlx5_comp7
total        2417159     53254293     26607206
