idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15572            0            0         0-31 mlx5_async0
  1 328       305147      6860725      3127806           32 mlx5_comp0
  2 539       310631      6912041      3177909           33 mlx5_comp1
  3 540       311878      6701304      3199602           34 mlx5_comp2
  4 541       314921      6805169      3147313           35 mlx5_comp3
  5 542       296259      6403211      3424937           36 mlx5_comp4
  6 543       297199      6257487      3456122           37 mlx5_comp5
  7 544       304639      6309697      3335751           38 mlx5_comp6
  8 545       298301      6344580      3409119           39 mlx5_comp7
total        2454547     52594214     26278559
