idx irq        fired       rxpkts       txpkts         cpus name
  0 327          204            0            0         0-31 mlx5_async0
  1 328         1063      1494987       754221           32 mlx5_comp0
  2 539          881      1571154       769361           33 mlx5_comp1
  3 540          976      1544242       768150           34 mlx5_comp2
  4 541          534      1534916       768600           35 mlx5_comp3
  5 542          925      1469569       748022           36 mlx5_comp4
  6 543          732      1458438       737594           37 mlx5_comp5
  7 544          910      1462954       728823           38 mlx5_comp6
  8 545          855      1567566       754402           39 mlx5_comp7
total           7080     12103826      6029173
