idx irq        fired       rxpkts       txpkts         cpus name
  0 327        24984            0            0         0-31 mlx5_async0
  1 328       372413      4564685      2236091           32 mlx5_comp0
  2 539       351367      4255309      2270786           33 mlx5_comp1
  3 540       383054      4578734      2238484           34 mlx5_comp2
  4 541       365978      4567279      2255408           35 mlx5_comp3
  5 542       370217      4743736      2252964           36 mlx5_comp4
  6 543       345901      4330876      2253169           37 mlx5_comp5
  7 544       358667      4637121      2254222           38 mlx5_comp6
  8 545       353735      4399344      2275798           39 mlx5_comp7
total        2926316     36077084     18036922
