idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            5      4469547      2230380           32 mlx5_comp0
  2 539           14      4486439      2237305           33 mlx5_comp1
  3 540           15      4716678      2211096           34 mlx5_comp2
  4 541           86      4727456      2260294           35 mlx5_comp3
  5 542           17      4101944      2253823           36 mlx5_comp4
  6 543           28      4521918      2281085           37 mlx5_comp5
  7 544           15      4534015      2274718           38 mlx5_comp6
  8 545           17      4520356      2275043           39 mlx5_comp7
total            326     36078353     18023744
