idx irq        fired       rxpkts       txpkts         cpus name
  0 327        29524            0            0         0-31 mlx5_async0
  1 328       391763      3272733      1509193           32 mlx5_comp0
  2 539       388914      2993107      1542214           33 mlx5_comp1
  3 540       367932      3107894      1516823           34 mlx5_comp2
  4 541       371603      2955423      1527014           35 mlx5_comp3
  5 542       382470      2984151      1491203           36 mlx5_comp4
  6 543       400124      2801820      1482798           37 mlx5_comp5
  7 544       401832      3159763      1467578           38 mlx5_comp6
  8 545       390030      2818620      1491855           39 mlx5_comp7
total        3124192     24093511     12028678
