idx irq        fired       rxpkts       txpkts         cpus name
  0 327        50534            0            0         0-31 mlx5_async0
  1 328       570086      1545463       749707           32 mlx5_comp0
  2 539       581463      1500434       752163           33 mlx5_comp1
  3 540       571998      1533455       758017           34 mlx5_comp2
  4 541       564961      1510067       758949           35 mlx5_comp3
  5 542       575835      1553398       748720           36 mlx5_comp4
  6 543       591231      1507818       760129           37 mlx5_comp5
  7 544       594319      1442239       751481           38 mlx5_comp6
  8 545       578384      1481747       743439           39 mlx5_comp7
total        4678811     12074621      6022605
