idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            3      4518099      2195151           32 mlx5_comp0
  2 539            0      4870593      2253550           33 mlx5_comp1
  3 540            3      4397859      2208783           34 mlx5_comp2
  4 541           73      4305119      2367855           35 mlx5_comp3
  5 542            5      4263609      2129006           36 mlx5_comp4
  6 543           28      4737630      2432735           37 mlx5_comp5
  7 544            1      4575601      2153533           38 mlx5_comp6
  8 545           13      4421209      2284740           39 mlx5_comp7
total            255     36089719     18025353
