idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328            0      9414876      4703466           32 mlx5_comp0
  2 539            9      8720096      2788340           33 mlx5_comp1
  3 540            4      7943485      3444809           34 mlx5_comp2
  4 541           98      6884621      4212754           35 mlx5_comp3
  5 542            3      8428096      3219359           36 mlx5_comp4
  6 543           30      5576881      3969261           37 mlx5_comp5
  7 544            6      6442259      4358516           38 mlx5_comp6
  8 545           17      9490229      4744736           39 mlx5_comp7
total            297     62900543     31441241
