idx irq        fired       rxpkts       txpkts         cpus name
  0 327        19816            0            0         0-31 mlx5_async0
  1 328       321276      5857415      2941771           32 mlx5_comp0
  2 539       306063      5967768      3007477           33 mlx5_comp1
  3 540       307733      6013374      3015079           34 mlx5_comp2
  4 541       315373      6077297      3023524           35 mlx5_comp3
  5 542       305082      5972218      3035276           36 mlx5_comp4
  6 543       308207      6503744      2979108           37 mlx5_comp5
  7 544       300061      6284505      2986864           38 mlx5_comp6
  8 545       310235      5390107      3037575           39 mlx5_comp7
total        2493846     48066428     24026674
