idx irq        fired       rxpkts       txpkts         cpus name
  0 327          147            0            0         0-31 mlx5_async0
  1 328          347      1432490       718442           32 mlx5_comp0
  2 539          330      1570522       767541           33 mlx5_comp1
  3 540          350      1473725       741273           34 mlx5_comp2
  4 541          337      1385761       706903           35 mlx5_comp3
  5 542          339      1563391       770951           36 mlx5_comp4
  6 543          357      1580680       782475           37 mlx5_comp5
  7 544          380      1551684       771433           38 mlx5_comp6
  8 545          321      1514430       763035           39 mlx5_comp7
total           2908     12072683      6022053
