idx irq        fired       rxpkts       txpkts         cpus name
  0 327          172            0            0         0-31 mlx5_async0
  1 328          586      2813550      1507652           32 mlx5_comp0
  2 539          504      2857910      1508787           33 mlx5_comp1
  3 540          548      3163169      1515456           34 mlx5_comp2
  4 541          642      3004489      1513286           35 mlx5_comp3
  5 542          558      3097437      1487776           36 mlx5_comp4
  6 543          570      3110952      1504494           37 mlx5_comp5
  7 544          617      3098127      1498652           38 mlx5_comp6
  8 545          490      2933765      1489562           39 mlx5_comp7
total           4687     24079399     12025665
