idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            0      7063332      3577268           32 mlx5_comp0
  2 539            7      7207680      3554760           33 mlx5_comp1
  3 540            6      7253550      3587736           34 mlx5_comp2
  4 541           89      7309032      3706558           35 mlx5_comp3
  5 542           14      7122475      3591582           36 mlx5_comp4
  6 543           28      7132154      3529069           37 mlx5_comp5
  7 544            5      7301982      3704192           38 mlx5_comp6
  8 545           15      7299141      3577803           39 mlx5_comp7
total            293     57689346     28828968
