idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      4628161      2363452           32 mlx5_comp0
  2 539            6      4429151      2289809           33 mlx5_comp1
  3 540            8      4519565      2237406           34 mlx5_comp2
  4 541          129      4539595      2306593           35 mlx5_comp3
  5 542            3      4734785      2271390           36 mlx5_comp4
  6 543           16      4583661      2149419           37 mlx5_comp5
  7 544            5      4416221      2205735           38 mlx5_comp6
  8 545            8      4278354      2211096           39 mlx5_comp7
total            303     36129493     18034900
