idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      6354974      2954657           32 mlx5_comp0
  2 539            3      6149241      3072055           33 mlx5_comp1
  3 540            0      5916793      2869013           34 mlx5_comp2
  4 541           90      5647394      3172100           35 mlx5_comp3
  5 542            5      6402135      2923230           36 mlx5_comp4
  6 543           24      5747062      2872696           37 mlx5_comp5
  7 544            7      6127482      3005091           38 mlx5_comp6
  8 545            8      5743602      3156800           39 mlx5_comp7
total            265     48088683     24025642
