idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            0      7180011      3627285           32 mlx5_comp0
  2 539            2      7262222      3964455           33 mlx5_comp1
  3 540            0      7533285      3625449           34 mlx5_comp2
  4 541           84      7731633      3582420           35 mlx5_comp3
  5 542            0      7936854      3791419           36 mlx5_comp4
  6 543            6      7254651      3868290           37 mlx5_comp5
  7 544            1      7593399      3812776           38 mlx5_comp6
  8 545            0      7630984      3761442           39 mlx5_comp7
total            222     60123039     30033536
