idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            0      4573064      2243616           32 mlx5_comp0
  2 539            8      4222906      2314759           33 mlx5_comp1
  3 540            0      4184294      2394051           34 mlx5_comp2
  4 541          115      4769858      2278136           35 mlx5_comp3
  5 542            4      4330012      2099312           36 mlx5_comp4
  6 543            9      4621685      2094179           37 mlx5_comp5
  7 544            0      4819945      2304180           38 mlx5_comp6
  8 545            7      4590294      2295862           39 mlx5_comp7
total            272     36112058     18024095
