idx irq        fired       rxpkts       txpkts         cpus name
  0 327        25260            0            0         0-31 mlx5_async0
  1 328       372037      4608302      2246712           32 mlx5_comp0
  2 539       357827      4529528      2253150           33 mlx5_comp1
  3 540       362001      4445561      2252258           34 mlx5_comp2
  4 541       347055      4579625      2268299           35 mlx5_comp3
  5 542       371394      4413952      2247136           36 mlx5_comp4
  6 543       369262      4608314      2256012           37 mlx5_comp5
  7 544       377137      4316171      2249844           38 mlx5_comp6
  8 545       380360      4568809      2250813           39 mlx5_comp7
total        2962333     36070262     18024224
