idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            7      8828213      4465752           32 mlx5_comp0
  2 539            8      9201722      4404678           33 mlx5_comp1
  3 540            7      9518058      4755602           34 mlx5_comp2
  4 541          129      9511406      4759180           35 mlx5_comp3
  5 542            9      9578388      4596681           36 mlx5_comp4
  6 543           18      8933244      4547175           37 mlx5_comp5
  7 544            7      9099617      4787575           38 mlx5_comp6
  8 545           14      8808149      4407505           39 mlx5_comp7
total            327     73478797     36724148
