idx irq        fired       rxpkts       txpkts         cpus name
  0 327          136            0            0         0-31 mlx5_async0
  1 328            0      9506138      4695723           32 mlx5_comp0
  2 539            0      8895721      4666311           33 mlx5_comp1
  3 540            0      9337520      4603467           34 mlx5_comp2
  4 541            0      9564732      4785303           35 mlx5_comp3
  5 542            0      9208626      4754884           36 mlx5_comp4
  6 543            0      9508344      4749699           37 mlx5_comp5
  7 544            0      9563483      4780009           38 mlx5_comp6
  8 545            0      9391747      4446830           39 mlx5_comp7
total            136     74976311     37482226
