idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15437            0            0         0-31 mlx5_async0
  1 328       305927      6306454      2990994           32 mlx5_comp0
  2 539       297964      5979540      2983897           33 mlx5_comp1
  3 540       316019      6105287      3006201           34 mlx5_comp2
  4 541       300371      5830454      3006351           35 mlx5_comp3
  5 542       304784      5841179      3060349           36 mlx5_comp4
  6 543       298228      6139243      2996389           37 mlx5_comp5
  7 544       302786      5989981      3026350           38 mlx5_comp6
  8 545       318539      5928835      2968233           39 mlx5_comp7
total        2460055     48120973     24038764
