idx irq        fired       rxpkts       txpkts         cpus name
  0 327          197            0            0         0-31 mlx5_async0
  1 328          952      8817940      4586004           32 mlx5_comp0
  2 539          850      9371313      4665807           33 mlx5_comp1
  3 540          919      9626428      4808505           34 mlx5_comp2
  4 541          396      9164858      4683350           35 mlx5_comp3
  5 542          843      9433794      4777150           36 mlx5_comp4
  6 543          686      9558149      4856581           37 mlx5_comp5
  7 544          856      9339944      4401537           38 mlx5_comp6
  8 545          889      9715805      4713596           39 mlx5_comp7
total           6588     75028231     37492530
