idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      6078415      2782435           32 mlx5_comp0
  2 539            0      5836153      2931376           33 mlx5_comp1
  3 540            0      6009493      3196706           34 mlx5_comp2
  4 541            0      5865114      3039482           35 mlx5_comp3
  5 542            0      5570440      2917604           36 mlx5_comp4
  6 543            0      5960468      3174766           37 mlx5_comp5
  7 544            0      6396710      2978681           38 mlx5_comp6
  8 545            0      6347722      3004158           39 mlx5_comp7
total            127     48064515     24025208
