idx irq        fired       rxpkts       txpkts         cpus name
  0 327          146            0            0         0-31 mlx5_async0
  1 328          270      1568872       765195           32 mlx5_comp0
  2 539          331      1425453       724321           33 mlx5_comp1
  3 540          299      1561256       768518           34 mlx5_comp2
  4 541          302      1504269       755813           35 mlx5_comp3
  5 542          338      1519303       754189           36 mlx5_comp4
  6 543          381      1523857       755491           37 mlx5_comp5
  7 544          322      1540373       762116           38 mlx5_comp6
  8 545          352      1463235       737671           39 mlx5_comp7
total           2741     12106618      6023314
