idx irq        fired       rxpkts       txpkts         cpus name
  0 327         4012            0            0         0-31 mlx5_async0
  1 328       277749      8745009      4324421           32 mlx5_comp0
  2 539       277075      8646619      4426942           33 mlx5_comp1
  3 540       275401      8526445      4372373           34 mlx5_comp2
  4 541       279530      8856877      4263514           35 mlx5_comp3
  5 542       273886      8524520      4420444           36 mlx5_comp4
  6 543       261751      8810957      4404571           37 mlx5_comp5
  7 544       267731      8727764      4338891           38 mlx5_comp6
  8 545       282390      8805713      4270262           39 mlx5_comp7
total        2199525     69643904     34821418
