idx irq        fired       rxpkts       txpkts         cpus name
  0 327          157            0            0         0-31 mlx5_async0
  1 328          342      7512500      3803291           32 mlx5_comp0
  2 539          341      7650978      3662263           33 mlx5_comp1
  3 540          337      7878617      3812809           34 mlx5_comp2
  4 541          295      7154750      3785504           35 mlx5_comp3
  5 542          334      7472863      3682333           36 mlx5_comp4
  6 543          347      7693639      3857675           37 mlx5_comp5
  7 544          348      7568643      3746050           38 mlx5_comp6
  8 545          332      7150326      3690385           39 mlx5_comp7
total           2833     60082316     30040310
