idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      3068752      1530674           32 mlx5_comp0
  2 539            5      2991956      1500808           33 mlx5_comp1
  3 540            0      3120594      1524764           34 mlx5_comp2
  4 541           79      3015788      1524644           35 mlx5_comp3
  5 542            6      2936957      1478739           36 mlx5_comp4
  6 543           21      3002867      1500836           37 mlx5_comp5
  7 544            0      3062960      1508168           38 mlx5_comp6
  8 545            6      2898241      1457877           39 mlx5_comp7
total            245     24098115     12026510
