idx irq        fired       rxpkts       txpkts         cpus name
  0 327          131            0            0         0-31 mlx5_async0
  1 328           69      8816865      4100050           32 mlx5_comp0
  2 539           37      9412552      2780250           33 mlx5_comp1
  3 540           33      9062033      4530766           34 mlx5_comp2
  4 541           15      5568614      2750221           35 mlx5_comp3
  5 542            6     15660355      2863710           36 mlx5_comp4
  6 543           18      5502378      7828912           37 mlx5_comp5
  7 544           10      5738389      4710284           38 mlx5_comp6
  8 545          106      8189317      4409820           39 mlx5_comp7
total            425     67950503     33974013
