idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      7341813      3704220           32 mlx5_comp0
  2 539            0      7411388      3698259           33 mlx5_comp1
  3 540            0      7358389      3677098           34 mlx5_comp2
  4 541            0      7851589      3606116           35 mlx5_comp3
  5 542            0      7399585      3928698           36 mlx5_comp4
  6 543            0      8052866      3667257           37 mlx5_comp5
  7 544            0      7430653      3713269           38 mlx5_comp6
  8 545            0      7214784      4026182           39 mlx5_comp7
total            127     60061067     30021099
