idx irq        fired       rxpkts       txpkts         cpus name
  0 327         7990            0            0         0-31 mlx5_async0
  1 328       263986      8789748      4393103           32 mlx5_comp0
  2 539       282913      8211746      3775625           33 mlx5_comp1
  3 540       312037      7640313      2939151           34 mlx5_comp2
  4 541       280653      5861878      4105271           35 mlx5_comp3
  5 542       267278      8703821      4351309           36 mlx5_comp4
  6 543       283196      8267021      3819024           37 mlx5_comp5
  7 544       282632      5879933      4134776           38 mlx5_comp6
  8 545       308030      7550755      2933302           39 mlx5_comp7
total        2288715     60905215     30451561
