idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            1      5741682      2941737           32 mlx5_comp0
  2 539            4      6126026      2989052           33 mlx5_comp1
  3 540            1      5892720      2968847           34 mlx5_comp2
  4 541           85      5954686      2986910           35 mlx5_comp3
  5 542            5      6119971      3039850           36 mlx5_comp4
  6 543           12      5972408      3017224           37 mlx5_comp5
  7 544            3      6092748      3030000           38 mlx5_comp6
  8 545           11      6172911      3048969           39 mlx5_comp7
total            250     48073152     24022589
