idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            6      4747684      2224088           32 mlx5_comp0
  2 539            6      4531461      2232549           33 mlx5_comp1
  3 540            3      4402211      2267357           34 mlx5_comp2
  4 541           80      4435402      2266918           35 mlx5_comp3
  5 542            3      4640972      2250244           36 mlx5_comp4
  6 543           18      4728614      2262122           37 mlx5_comp5
  7 544            6      4278938      2235303           38 mlx5_comp6
  8 545            6      4330052      2285408           39 mlx5_comp7
total            255     36095334     18023989
