idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            0      7971435      7734311           32 mlx5_comp0
  2 539           14      9460285      4794791           33 mlx5_comp1
  3 540            7      9594849      4734680           34 mlx5_comp2
  4 541           96     15486207      2270590           35 mlx5_comp3
  5 542            6      4799907      3985588           36 mlx5_comp4
  6 543           22      9116479      3291027           37 mlx5_comp5
  7 544           10      6329211      4777960           38 mlx5_comp6
  8 545           20      9551211      4558468           39 mlx5_comp7
total            304     72309584     36147415
