idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      9064527      4612730           32 mlx5_comp0
  2 539            0      9221408      4651141           33 mlx5_comp1
  3 540            0      9269392      4758173           34 mlx5_comp2
  4 541            0      9480206      4525477           35 mlx5_comp3
  5 542            0      9313385      4646464           36 mlx5_comp4
  6 543            0      9368757      4609320           37 mlx5_comp5
  7 544            0      9035305      4528364           38 mlx5_comp6
  8 545            0      9293864      4684963           39 mlx5_comp7
total            127     74046844     37016632
