idx irq        fired       rxpkts       txpkts         cpus name
  0 327        11101            0            0         0-31 mlx5_async0
  1 328       272940      7434310      3712945           32 mlx5_comp0
  2 539       277750      7311948      3220662           33 mlx5_comp1
  3 540       308413      7421762      3104849           34 mlx5_comp2
  4 541       299461      6699503      3482138           35 mlx5_comp3
  5 542       303064      6445515      3445968           36 mlx5_comp4
  6 543       256115      7102892      3660951           37 mlx5_comp5
  7 544       310123      6259689      3532361           38 mlx5_comp6
  8 545       275286      7074970      3710316           39 mlx5_comp7
total        2314253     55750589     27870190
