idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328            0      7236700      3895494           32 mlx5_comp0
  2 539            9      7152528      3806772           33 mlx5_comp1
  3 540           23      7793724      3615596           34 mlx5_comp2
  4 541          148      7618629      3644477           35 mlx5_comp3
  5 542            0      7530559      3577509           36 mlx5_comp4
  6 543           44      7848053      3926736           37 mlx5_comp5
  7 544           17      7584306      3764474           38 mlx5_comp6
  8 545           34      7289280      3790819           39 mlx5_comp7
total            405     60053779     30021877
