idx irq        fired       rxpkts       txpkts         cpus name
  0 327          175            0            0         0-31 mlx5_async0
  1 328          338      7155917      3675392           32 mlx5_comp0
  2 529          320      7090048      3517035           33 mlx5_comp1
  3 530          346      7333430      3690842           34 mlx5_comp2
  4 531          331      6918529      3492149           35 mlx5_comp3
  5 532          331      7286850      3867362           36 mlx5_comp4
  6 533          318      7780946      3749883           37 mlx5_comp5
  7 534          407      6972571      3287585           38 mlx5_comp6
  8 535          358      7172696      3578792           39 mlx5_comp7
total           2924     57710987     28859040
