idx irq        fired       rxpkts       txpkts         cpus name
  0 327          204            0            0         0-31 mlx5_async0
  1 328          801      7657885      3698087           32 mlx5_comp0
  2 529          816      7118030      3793809           33 mlx5_comp1
  3 530          768      7363563      3811999           34 mlx5_comp2
  4 531          861      8036753      3787165           35 mlx5_comp3
  5 532          751      7577070      3748649           36 mlx5_comp4
  6 533          613      7749548      3715105           37 mlx5_comp5
  7 534         1170      7596060      3726351           38 mlx5_comp6
  8 535          720      6976132      3753262           39 mlx5_comp7
total           6704     60075041     30034427
