idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328           18     15017639      2668403           32 mlx5_comp0
  2 529           13      4731352      7508832           33 mlx5_comp1
  3 530           27      6868189      5006020           34 mlx5_comp2
  4 531            6     10044372      3911631           35 mlx5_comp3
  5 532           33      9068652      4537369           36 mlx5_comp4
  6 533           46      8752538      4386820           37 mlx5_comp5
  7 534           25      8186614      2366858           38 mlx5_comp6
  8 535           14      6288163      4097548           39 mlx5_comp7
total            312     68957519     34483481
