idx irq        fired       rxpkts       txpkts         cpus name
  0 327          175            0            0         0-31 mlx5_async0
  1 328          583      4411600      2228590           32 mlx5_comp0
  2 529          609      4814180      2271268           33 mlx5_comp1
  3 530          583      4622716      2255175           34 mlx5_comp2
  4 531          649      4348515      2254458           35 mlx5_comp3
  5 532          585      4189511      2230242           36 mlx5_comp4
  6 533          479      4651225      2280729           37 mlx5_comp5
  7 534          680      4619413      2256146           38 mlx5_comp6
  8 535          542      4418090      2256587           39 mlx5_comp7
total           4885     36075250     18033195
