idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           15      1542418       746178           32 mlx5_comp0
  2 529            2      1585944       768793           33 mlx5_comp1
  3 530           12      1450146       751622           34 mlx5_comp2
  4 531            5      1538167       762437           35 mlx5_comp3
  5 532           19      1362663       751825           36 mlx5_comp4
  6 533           59      1593943       744376           37 mlx5_comp5
  7 534           18      1565959       750710           38 mlx5_comp6
  8 535           30      1456218       750226           39 mlx5_comp7
total            288     12095458      6026167
