idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328           15      1562867       749192           32 mlx5_comp0
  2 529            4      1482431       762479           33 mlx5_comp1
  3 530           25      1532883       752547           34 mlx5_comp2
  4 531            5      1477713       750563           35 mlx5_comp3
  5 532           32      1448924       752281           36 mlx5_comp4
  6 533           78      1493734       749664           37 mlx5_comp5
  7 534           39      1558013       758502           38 mlx5_comp6
  8 535           50      1535445       755802           39 mlx5_comp7
total            375     12092010      6031030
