idx irq        fired       rxpkts       txpkts         cpus name
  0 327          170            0            0         0-31 mlx5_async0
  1 328          554      1430791       719331           32 mlx5_comp0
  2 529          560      1495729       749225           33 mlx5_comp1
  3 530          586      1574609       757159           34 mlx5_comp2
  4 531          707      1552580       767511           35 mlx5_comp3
  5 532          572      1612304       778273           36 mlx5_comp4
  6 533          427      1474837       760729           37 mlx5_comp5
  7 534          526      1457186       740075           38 mlx5_comp6
  8 535          503      1483308       750671           39 mlx5_comp7
total           4605     12081344      6022974
