idx irq        fired       rxpkts       txpkts         cpus name
  0 327          188            0            0         0-31 mlx5_async0
  1 328          655      4602004      2245635           32 mlx5_comp0
  2 529          680      4822260      2288854           33 mlx5_comp1
  3 530          599      4487470      2257209           34 mlx5_comp2
  4 531          675      4540558      2281721           35 mlx5_comp3
  5 532          581      4503274      2228803           36 mlx5_comp4
  6 533          414      4419786      2240574           37 mlx5_comp5
  7 534          658      4494159      2240135           38 mlx5_comp6
  8 535          485      4197232      2248061           39 mlx5_comp7
total           4935     36066743     18030992
